event,n_tracks,sigma_scatt,sigma_res,phi_max,epsilon,wall_time_s,efficiency,ghost_rate,clone_fraction,mean_purity,hit_efficiency,n_candidates,n_reconstructible
16,20,0.0008,0.0,0.2,0.0033941788403088016,0.19,0.8,0.0,0.0,1.0,1.0,16,20
17,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
18,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
19,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.0008,0.0,0.2,0.0033941788403088016,5.21,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0008,0.0,0.2,0.0033941788403088016,5.11,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0008,0.0,0.2,0.0033941788403088016,5.33,0.92,0.041666666666666664,0.0,1.0,1.0,48,50
3,50,0.0008,0.0,0.2,0.0033941788403088016,5.07,0.88,0.06382978723404255,0.0,1.0,1.0,47,50
4,50,0.0008,0.0,0.2,0.0033941788403088016,5.33,1.0,0.0,0.0,1.0,1.0,50,50
5,50,0.0008,0.0,0.2,0.0033941788403088016,6.01,1.0,0.0,0.0,1.0,1.0,50,50
6,50,0.0008,0.0,0.2,0.0033941788403088016,5.37,1.0,0.0,0.0,1.0,1.0,50,50
7,50,0.0008,0.0,0.2,0.0033941788403088016,5.22,0.86,0.0,0.0,1.0,1.0,43,50
8,50,0.0008,0.0,0.2,0.0033941788403088016,6.02,1.0,0.0,0.0,1.0,1.0,50,50
9,50,0.0008,0.0,0.2,0.0033941788403088016,4.82,1.0,0.0,0.0,1.0,1.0,50,50
10,50,0.0008,0.0,0.2,0.0033941788403088016,5.0,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
11,50,0.0008,0.0,0.2,0.0033941788403088016,5.25,1.0,0.0,0.0,1.0,1.0,50,50
12,50,0.0008,0.0,0.2,0.0033941788403088016,4.26,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0008,0.0,0.2,0.0033941788403088016,4.16,1.0,0.0,0.0,1.0,1.0,50,50
14,50,0.0008,0.0,0.2,0.0033941788403088016,5.13,1.0,0.0,0.0,1.0,1.0,50,50
15,50,0.0008,0.0,0.2,0.0033941788403088016,4.81,1.0,0.0,0.0,1.0,1.0,50,50
16,50,0.0008,0.0,0.2,0.0033941788403088016,4.75,1.0,0.0,0.0,1.0,1.0,50,50
17,50,0.0008,0.0,0.2,0.0033941788403088016,4.71,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0008,0.0,0.2,0.0033941788403088016,4.3,1.0,0.0,0.0,1.0,1.0,50,50
19,50,0.0008,0.0,0.2,0.0033941788403088016,6.01,1.0,0.0,0.0,1.0,1.0,50,50
0,100,0.0008,0.0,0.2,0.0033941788403088016,45.29,1.0,0.0,0.0,1.0,1.0,100,100
1,100,0.0008,0.0,0.2,0.0033941788403088016,45.22,1.0,0.0,0.0,1.0,1.0,100,100
2,100,0.0008,0.0,0.2,0.0033941788403088016,44.73,1.0,0.0,0.0,1.0,1.0,100,100
3,100,0.0008,0.0,0.2,0.0033941788403088016,44.85,0.96,0.010309278350515464,0.0,1.0,1.0,97,100
4,100,0.0008,0.0,0.2,0.0033941788403088016,43.52,1.0,0.0,0.0,1.0,1.0,100,100
5,100,0.0008,0.0,0.2,0.0033941788403088016,42.38,1.0,0.0,0.0,1.0,1.0,100,100
6,100,0.0008,0.0,0.2,0.0033941788403088016,43.45,0.99,0.0,0.0,1.0,1.0,99,100
7,100,0.0008,0.0,0.2,0.0033941788403088016,42.34,0.98,0.0,0.0,1.0,1.0,98,100
8,100,0.0008,0.0,0.2,0.0033941788403088016,33.23,0.76,0.0,0.0,1.0,1.0,76,100
9,100,0.0008,0.0,0.2,0.0033941788403088016,45.6,0.96,0.010309278350515464,0.0,1.0,0.9979166666666667,97,100
10,100,0.0008,0.0,0.2,0.0033941788403088016,45.77,0.92,0.041666666666666664,0.0,1.0,1.0,96,100
11,100,0.0008,0.0,0.2,0.0033941788403088016,45.55,0.98,0.0,0.0,1.0,1.0,98,100
12,100,0.0008,0.0,0.2,0.0033941788403088016,45.45,1.0,0.0,0.0,1.0,1.0,100,100
13,100,0.0008,0.0,0.2,0.0033941788403088016,45.52,1.0,0.0,0.0,1.0,1.0,100,100
14,100,0.0008,0.0,0.2,0.0033941788403088016,45.62,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
15,100,0.0008,0.0,0.2,0.0033941788403088016,45.66,1.0,0.0,0.0,1.0,1.0,100,100
16,100,0.0008,0.0,0.2,0.0033941788403088016,45.53,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
17,100,0.0008,0.0,0.2,0.0033941788403088016,46.27,1.0,0.0,0.0,1.0,1.0,100,100
18,100,0.0008,0.0,0.2,0.0033941788403088016,46.19,1.0,0.0,0.0,1.0,1.0,100,100
19,100,0.0008,0.0,0.2,0.0033941788403088016,38.38,0.9,0.0,0.0,1.0,1.0,90,100
0,10,0.001,0.0,0.2,0.004242693719796422,0.07,1.0,0.0,0.0,1.0,1.0,10,10
1,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
2,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
3,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
5,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
6,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
7,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.001,0.0,0.2,0.004242693719796422,0.02,0.8,0.0,0.0,1.0,1.0,8,10
9,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
11,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
13,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
16,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
19,10,0.001,0.0,0.2,0.004242693719796422,0.03,1.0,0.0,0.0,1.0,1.0,10,10
0,20,0.001,0.0,0.2,0.004242693719796422,0.35,1.0,0.0,0.0,1.0,1.0,20,20
1,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
2,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
5,20,0.001,0.0,0.2,0.004242693719796422,0.19,0.8,0.0,0.0,1.0,1.0,16,20
6,20,0.001,0.0,0.2,0.004242693719796422,0.2,0.85,0.0,0.0,1.0,1.0,17,20
7,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.001,0.0,0.2,0.004242693719796422,0.27,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
12,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.001,0.0,0.2,0.004242693719796422,0.26,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
17,20,0.001,0.0,0.2,0.004242693719796422,0.19,0.75,0.0,0.0,1.0,1.0,15,20
18,20,0.001,0.0,0.2,0.004242693719796422,0.25,1.0,0.0,0.0,1.0,1.0,20,20
19,20,0.001,0.0,0.2,0.004242693719796422,0.24,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.001,0.0,0.2,0.004242693719796422,5.98,0.0,1.0,0.0,0.0,0.0,2,50
1,50,0.001,0.0,0.2,0.004242693719796422,5.97,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.001,0.0,0.2,0.004242693719796422,6.0,1.0,0.0,0.0,1.0,1.0,50,50
3,50,0.001,0.0,0.2,0.004242693719796422,5.98,1.0,0.0,0.0,1.0,1.0,50,50
4,50,0.001,0.0,0.2,0.004242693719796422,6.04,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
5,50,0.001,0.0,0.2,0.004242693719796422,5.37,0.94,0.0,0.0,1.0,1.0,47,50
6,50,0.001,0.0,0.2,0.004242693719796422,5.82,1.0,0.0,0.0,1.0,1.0,50,50
7,50,0.001,0.0,0.2,0.004242693719796422,5.88,1.0,0.0,0.0,1.0,1.0,50,50
8,50,0.001,0.0,0.2,0.004242693719796422,5.94,1.0,0.0,0.0,1.0,1.0,50,50
9,50,0.001,0.0,0.2,0.004242693719796422,5.87,1.0,0.0,0.0,1.0,1.0,50,50
10,50,0.001,0.0,0.2,0.004242693719796422,5.77,1.0,0.0,0.0,1.0,1.0,50,50
11,50,0.001,0.0,0.2,0.004242693719796422,5.94,1.0,0.0,0.0,1.0,1.0,50,50
12,50,0.001,0.0,0.2,0.004242693719796422,5.24,0.98,0.0,0.0,1.0,1.0,49,50
13,50,0.001,0.0,0.2,0.004242693719796422,5.14,0.98,0.0,0.0,1.0,1.0,49,50
14,50,0.001,0.0,0.2,0.004242693719796422,5.95,1.0,0.0,0.0,1.0,1.0,50,50
15,50,0.001,0.0,0.2,0.004242693719796422,6.07,1.0,0.0,0.0,1.0,1.0,50,50
16,50,0.001,0.0,0.2,0.004242693719796422,5.92,1.0,0.0,0.0,1.0,1.0,50,50
17,50,0.001,0.0,0.2,0.004242693719796422,6.08,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.001,0.0,0.2,0.004242693719796422,6.03,0.04,0.3333333333333333,0.0,1.0,1.0,3,50
19,50,0.001,0.0,0.2,0.004242693719796422,5.97,1.0,0.0,0.0,1.0,1.0,50,50
0,100,0.001,0.0,0.2,0.004242693719796422,63.52,1.0,0.0,0.0,1.0,1.0,100,100
1,100,0.001,0.0,0.2,0.004242693719796422,64.08,0.45,0.18181818181818182,0.0,1.0,1.0,55,100
2,100,0.001,0.0,0.2,0.004242693719796422,64.16,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
3,100,0.001,0.0,0.2,0.004242693719796422,64.02,1.0,0.0,0.0,1.0,1.0,100,100
4,100,0.001,0.0,0.2,0.004242693719796422,64.25,1.0,0.0,0.0,1.0,1.0,100,100
5,100,0.001,0.0,0.2,0.004242693719796422,64.26,1.0,0.0,0.0,1.0,1.0,100,100
6,100,0.001,0.0,0.2,0.004242693719796422,64.2,0.94,0.030927835051546393,0.0,1.0,1.0,97,100
7,100,0.001,0.0,0.2,0.004242693719796422,64.03,0.82,0.07865168539325842,0.0,1.0,1.0,89,100
8,100,0.001,0.0,0.2,0.004242693719796422,64.04,1.0,0.0,0.0,1.0,1.0,100,100
9,100,0.001,0.0,0.2,0.004242693719796422,61.22,1.0,0.0,0.0,1.0,1.0,100,100
10,100,0.001,0.0,0.2,0.004242693719796422,58.24,0.98,0.0,0.0,1.0,1.0,98,100
11,100,0.001,0.0,0.2,0.004242693719796422,64.1,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
12,100,0.001,0.0,0.2,0.004242693719796422,64.44,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
13,100,0.001,0.0,0.2,0.004242693719796422,64.07,1.0,0.0,0.0,1.0,1.0,100,100
14,100,0.001,0.0,0.2,0.004242693719796422,59.07,1.0,0.0,0.0,1.0,1.0,100,100
15,100,0.001,0.0,0.2,0.004242693719796422,64.04,1.0,0.0,0.0,1.0,1.0,100,100
16,100,0.001,0.0,0.2,0.004242693719796422,57.18,0.96,0.0,0.0,1.0,1.0,96,100
17,100,0.001,0.0,0.2,0.004242693719796422,64.19,0.11,0.15384615384615385,0.0,1.0,1.0,13,100
18,100,0.001,0.0,0.2,0.004242693719796422,64.21,0.94,0.020833333333333332,0.0,1.0,1.0,96,100
19,100,0.001,0.0,0.2,0.004242693719796422,64.1,1.0,0.0,0.0,1.0,0.998,100,100
