event,n_tracks,sigma_scatt,sigma_res,phi_max,epsilon,wall_time_s,efficiency,ghost_rate,clone_fraction,mean_purity,hit_efficiency,n_candidates,n_reconstructible
5,20,0.0001,0.01,0.2,0.0031777035588293387,0.29,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0001,0.01,0.2,0.0031777035588293387,0.3,1.0,0.0,0.0,1.0,1.0,20,20
7,20,0.0001,0.01,0.2,0.0031777035588293387,0.31,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0001,0.01,0.2,0.0031777035588293387,0.31,0.9,0.05263157894736842,0.0,1.0,1.0,19,20
9,20,0.0001,0.01,0.2,0.0031777035588293387,0.31,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.0001,0.01,0.2,0.0031777035588293387,0.28,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.0001,0.01,0.2,0.0031777035588293387,0.31,1.0,0.0,0.0,1.0,1.0,20,20
12,20,0.0001,0.01,0.2,0.0031777035588293387,0.3,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0001,0.01,0.2,0.0031777035588293387,0.31,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.0001,0.01,0.2,0.0031777035588293387,0.31,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0001,0.01,0.2,0.0031777035588293387,0.33,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.0001,0.01,0.2,0.0031777035588293387,0.28,1.0,0.0,0.0,1.0,1.0,20,20
17,20,0.0001,0.01,0.2,0.0031777035588293387,0.26,0.9,0.0,0.0,1.0,1.0,18,20
18,20,0.0001,0.01,0.2,0.0031777035588293387,0.24,0.85,0.0,0.0,1.0,1.0,17,20
19,20,0.0001,0.01,0.2,0.0031777035588293387,0.29,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.0001,0.01,0.2,0.0031777035588293387,4.79,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0001,0.01,0.2,0.0031777035588293387,4.04,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0001,0.01,0.2,0.0031777035588293387,3.78,1.0,0.0,0.0,1.0,1.0,50,50
3,50,0.0001,0.01,0.2,0.0031777035588293387,4.87,1.0,0.0,0.0,1.0,1.0,50,50
4,50,0.0001,0.01,0.2,0.0031777035588293387,4.07,0.38,0.40625,0.0,1.0,1.0,32,50
5,50,0.0001,0.01,0.2,0.0031777035588293387,3.4,0.92,0.0,0.0,1.0,1.0,46,50
6,50,0.0001,0.01,0.2,0.0031777035588293387,4.0,1.0,0.0,0.0,1.0,1.0,50,50
7,50,0.0001,0.01,0.2,0.0031777035588293387,4.05,1.0,0.0,0.0,1.0,1.0,50,50
8,50,0.0001,0.01,0.2,0.0031777035588293387,3.89,1.0,0.0,0.0,1.0,1.0,50,50
9,50,0.0001,0.01,0.2,0.0031777035588293387,3.24,0.86,0.0,0.0,1.0,1.0,43,50
10,50,0.0001,0.01,0.2,0.0031777035588293387,4.05,1.0,0.0,0.0,1.0,1.0,50,50
11,50,0.0001,0.01,0.2,0.0031777035588293387,4.96,0.02,0.8,0.0,1.0,1.0,5,50
12,50,0.0001,0.01,0.2,0.0031777035588293387,4.22,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0001,0.01,0.2,0.0031777035588293387,4.24,1.0,0.0,0.0,1.0,1.0,50,50
14,50,0.0001,0.01,0.2,0.0031777035588293387,4.11,1.0,0.0,0.0,1.0,1.0,50,50
15,50,0.0001,0.01,0.2,0.0031777035588293387,4.17,1.0,0.0,0.0,1.0,1.0,50,50
16,50,0.0001,0.01,0.2,0.0031777035588293387,3.87,1.0,0.0,0.0,1.0,1.0,50,50
17,50,0.0001,0.01,0.2,0.0031777035588293387,4.14,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0001,0.01,0.2,0.0031777035588293387,3.84,1.0,0.0,0.0,1.0,1.0,50,50
19,50,0.0001,0.01,0.2,0.0031777035588293387,4.14,1.0,0.0,0.0,1.0,1.0,50,50
0,100,0.0001,0.01,0.2,0.0031777035588293387,64.11,0.76,0.09523809523809523,0.0,1.0,1.0,84,100
1,100,0.0001,0.01,0.2,0.0031777035588293387,61.95,1.0,0.0,0.0,1.0,1.0,100,100
2,100,0.0001,0.01,0.2,0.0031777035588293387,49.48,0.82,0.0,0.0,1.0,1.0,82,100
3,100,0.0001,0.01,0.2,0.0031777035588293387,50.4,0.85,0.0,0.0,1.0,1.0,85,100
4,100,0.0001,0.01,0.2,0.0031777035588293387,63.92,1.0,0.0,0.0,1.0,1.0,100,100
5,100,0.0001,0.01,0.2,0.0031777035588293387,64.18,1.0,0.0,0.0,1.0,1.0,100,100
6,100,0.0001,0.01,0.2,0.0031777035588293387,64.16,1.0,0.0,0.0,1.0,1.0,100,100
7,100,0.0001,0.01,0.2,0.0031777035588293387,64.26,1.0,0.0,0.0,1.0,1.0,100,100
8,100,0.0001,0.01,0.2,0.0031777035588293387,64.29,0.96,0.02040816326530612,0.0,1.0,1.0,98,100
9,100,0.0001,0.01,0.2,0.0031777035588293387,65.35,1.0,0.0,0.0,1.0,1.0,100,100
10,100,0.0001,0.01,0.2,0.0031777035588293387,66.21,1.0,0.0,0.0,1.0,1.0,100,100
11,100,0.0001,0.01,0.2,0.0031777035588293387,61.47,1.0,0.0,0.0,1.0,1.0,100,100
12,100,0.0001,0.01,0.2,0.0031777035588293387,64.15,1.0,0.0,0.0,1.0,1.0,100,100
13,100,0.0001,0.01,0.2,0.0031777035588293387,66.62,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
14,100,0.0001,0.01,0.2,0.0031777035588293387,67.95,0.98,0.0,0.0,1.0,1.0,98,100
15,100,0.0001,0.01,0.2,0.0031777035588293387,62.24,1.0,0.0,0.0,1.0,1.0,100,100
16,100,0.0001,0.01,0.2,0.0031777035588293387,65.46,1.0,0.0,0.0,1.0,1.0,100,100
17,100,0.0001,0.01,0.2,0.0031777035588293387,68.54,1.0,0.0,0.0,1.0,1.0,100,100
18,100,0.0001,0.01,0.2,0.0031777035588293387,52.36,0.84,0.0,0.0,1.0,1.0,84,100
19,100,0.0001,0.01,0.2,0.0031777035588293387,61.95,1.0,0.0,0.0,1.0,1.0,100,100
0,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
1,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
2,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
3,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
5,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
6,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,0.0,0.0,0.0,0.0,0.0,0,10
7,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,0.9,0.0,0.0,1.0,1.0,9,10
9,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
11,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
13,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
16,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
19,10,0.0001,0.015,0.2,0.0047428337441630134,0.04,1.0,0.0,0.0,1.0,1.0,10,10
0,20,0.0001,0.015,0.2,0.0047428337441630134,0.36,1.0,0.0,0.0,1.0,1.0,20,20
1,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,1.0,0.0,0.0,1.0,1.0,20,20
2,20,0.0001,0.015,0.2,0.0047428337441630134,0.32,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,1.0,0.0,0.0,1.0,1.0,20,20
5,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0001,0.015,0.2,0.0047428337441630134,0.3,0.9,0.0,0.0,1.0,1.0,18,20
7,20,0.0001,0.015,0.2,0.0047428337441630134,0.35,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0001,0.015,0.2,0.0047428337441630134,0.31,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.0001,0.015,0.2,0.0047428337441630134,0.31,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.0001,0.015,0.2,0.0047428337441630134,0.33,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.0001,0.015,0.2,0.0047428337441630134,0.29,0.9,0.0,0.0,1.0,1.0,18,20
12,20,0.0001,0.015,0.2,0.0047428337441630134,0.35,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0001,0.015,0.2,0.0047428337441630134,0.31,0.95,0.0,0.0,1.0,1.0,19,20
14,20,0.0001,0.015,0.2,0.0047428337441630134,0.32,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0001,0.015,0.2,0.0047428337441630134,0.35,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,0.9,0.05263157894736842,0.0,1.0,1.0,19,20
17,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,1.0,0.0,0.0,1.0,1.0,20,20
18,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,1.0,0.0,0.0,1.0,1.0,20,20
19,20,0.0001,0.015,0.2,0.0047428337441630134,0.34,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.0001,0.015,0.2,0.0047428337441630134,6.43,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0001,0.015,0.2,0.0047428337441630134,5.73,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0001,0.015,0.2,0.0047428337441630134,6.5,0.92,0.041666666666666664,0.0,1.0,1.0,48,50
3,50,0.0001,0.015,0.2,0.0047428337441630134,6.5,1.0,0.0,0.0,1.0,1.0,50,50
4,50,0.0001,0.015,0.2,0.0047428337441630134,5.7,1.0,0.0,0.0,1.0,1.0,50,50
5,50,0.0001,0.015,0.2,0.0047428337441630134,4.96,1.0,0.0,0.0,1.0,1.0,50,50
6,50,0.0001,0.015,0.2,0.0047428337441630134,4.27,1.0,0.0,0.0,1.0,1.0,50,50
7,50,0.0001,0.015,0.2,0.0047428337441630134,4.16,1.0,0.0,0.0,1.0,1.0,50,50
8,50,0.0001,0.015,0.2,0.0047428337441630134,3.67,0.88,0.0,0.0,1.0,1.0,44,50
9,50,0.0001,0.015,0.2,0.0047428337441630134,5.07,0.82,0.0,0.0,1.0,1.0,41,50
10,50,0.0001,0.015,0.2,0.0047428337441630134,4.31,1.0,0.0,0.0,1.0,1.0,50,50
11,50,0.0001,0.015,0.2,0.0047428337441630134,4.28,0.92,0.041666666666666664,0.0,1.0,1.0,48,50
12,50,0.0001,0.015,0.2,0.0047428337441630134,5.24,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0001,0.015,0.2,0.0047428337441630134,5.06,1.0,0.0,0.0,1.0,1.0,50,50
14,50,0.0001,0.015,0.2,0.0047428337441630134,6.61,1.0,0.0,0.0,1.0,1.0,50,50
15,50,0.0001,0.015,0.2,0.0047428337441630134,6.15,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
16,50,0.0001,0.015,0.2,0.0047428337441630134,4.9,1.0,0.0,0.0,1.0,1.0,50,50
17,50,0.0001,0.015,0.2,0.0047428337441630134,6.53,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0001,0.015,0.2,0.0047428337441630134,5.86,0.96,0.0,0.0,1.0,1.0,48,50
19,50,0.0001,0.015,0.2,0.0047428337441630134,6.26,1.0,0.0,0.0,1.0,1.0,50,50
0,100,0.0001,0.015,0.2,0.0047428337441630134,51.37,1.0,0.0,0.0,1.0,1.0,100,100
1,100,0.0001,0.015,0.2,0.0047428337441630134,48.37,1.0,0.0,0.0,1.0,1.0,100,100
2,100,0.0001,0.015,0.2,0.0047428337441630134,44.99,0.94,0.0,0.0,1.0,1.0,94,100
3,100,0.0001,0.015,0.2,0.0047428337441630134,45.89,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
4,100,0.0001,0.015,0.2,0.0047428337441630134,51.19,1.0,0.0,0.0,1.0,1.0,100,100
5,100,0.0001,0.015,0.2,0.0047428337441630134,52.56,0.77,0.09411764705882353,0.0,1.0,1.0,85,100
6,100,0.0001,0.015,0.2,0.0047428337441630134,52.16,1.0,0.0,0.0,1.0,1.0,100,100
7,100,0.0001,0.015,0.2,0.0047428337441630134,51.71,1.0,0.0,0.0,1.0,1.0,100,100
8,100,0.0001,0.015,0.2,0.0047428337441630134,51.24,0.96,0.010309278350515464,0.0,1.0,1.0,97,100
9,100,0.0001,0.015,0.2,0.0047428337441630134,52.04,0.96,0.010309278350515464,0.0,1.0,1.0,97,100
10,100,0.0001,0.015,0.2,0.0047428337441630134,50.07,0.98,0.0,0.0,1.0,1.0,98,100
11,100,0.0001,0.015,0.2,0.0047428337441630134,52.67,1.0,0.0,0.0,1.0,1.0,100,100
12,100,0.0001,0.015,0.2,0.0047428337441630134,49.91,0.98,0.0,0.0,1.0,1.0,98,100
13,100,0.0001,0.015,0.2,0.0047428337441630134,52.72,0.89,0.03260869565217391,0.0,1.0,1.0,92,100
14,100,0.0001,0.015,0.2,0.0047428337441630134,49.72,1.0,0.0,0.0,1.0,1.0,100,100
15,100,0.0001,0.015,0.2,0.0047428337441630134,51.98,0.96,0.010309278350515464,0.0,1.0,1.0,97,100
16,100,0.0001,0.015,0.2,0.0047428337441630134,50.32,1.0,0.0,0.0,1.0,1.0,100,100
17,100,0.0001,0.015,0.2,0.0047428337441630134,50.38,1.0,0.0,0.0,1.0,1.0,100,100
18,100,0.0001,0.015,0.2,0.0047428337441630134,52.55,1.0,0.0,0.0,1.0,1.0,100,100
19,100,0.0001,0.015,0.2,0.0047428337441630134,43.24,0.9,0.0,0.0,1.0,1.0,90,100
0,10,0.0001,0.02,0.2,0.006312668537322595,0.02,0.7,0.0,0.0,1.0,1.0,7,10
1,10,0.0001,0.02,0.2,0.006312668537322595,0.02,0.8,0.0,0.0,1.0,1.0,8,10
2,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
3,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
5,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
6,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
7,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
9,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.0001,0.02,0.2,0.006312668537322595,0.03,0.8,0.1111111111111111,0.0,1.0,1.0,9,10
11,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
13,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.0001,0.02,0.2,0.006312668537322595,0.03,0.9,0.0,0.0,1.0,1.0,9,10
16,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
19,10,0.0001,0.02,0.2,0.006312668537322595,0.03,1.0,0.0,0.0,1.0,1.0,10,10
0,20,0.0001,0.02,0.2,0.006312668537322595,0.24,0.95,0.0,0.0,1.0,1.0,19,20
1,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
2,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
5,20,0.0001,0.02,0.2,0.006312668537322595,0.24,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
7,20,0.0001,0.02,0.2,0.006312668537322595,0.25,0.9,0.05263157894736842,0.0,1.0,1.0,19,20
8,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.0001,0.02,0.2,0.006312668537322595,0.24,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.0001,0.02,0.2,0.006312668537322595,0.24,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.0001,0.02,0.2,0.006312668537322595,0.18,0.75,0.0,0.0,1.0,1.0,15,20
12,20,0.0001,0.02,0.2,0.006312668537322595,0.23,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0001,0.02,0.2,0.006312668537322595,0.26,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.0001,0.02,0.2,0.006312668537322595,0.24,1.0,0.0,0.0,1.0,1.0,20,20
17,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
18,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
19,20,0.0001,0.02,0.2,0.006312668537322595,0.25,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.0001,0.02,0.2,0.006312668537322595,4.78,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0001,0.02,0.2,0.006312668537322595,4.8,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0001,0.02,0.2,0.006312668537322595,4.62,0.86,0.06521739130434782,0.0,1.0,1.0,46,50
3,50,0.0001,0.02,0.2,0.006312668537322595,4.51,1.0,0.0,0.0,1.0,1.0,50,50
4,50,0.0001,0.02,0.2,0.006312668537322595,4.66,1.0,0.0,0.0,1.0,1.0,50,50
5,50,0.0001,0.02,0.2,0.006312668537322595,4.81,0.92,0.041666666666666664,0.0,1.0,1.0,48,50
6,50,0.0001,0.02,0.2,0.006312668537322595,4.78,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
7,50,0.0001,0.02,0.2,0.006312668537322595,3.99,0.92,0.0,0.0,1.0,1.0,46,50
8,50,0.0001,0.02,0.2,0.006312668537322595,4.82,1.0,0.0,0.0,1.0,1.0,50,50
9,50,0.0001,0.02,0.2,0.006312668537322595,4.83,1.0,0.0,0.0,1.0,1.0,50,50
10,50,0.0001,0.02,0.2,0.006312668537322595,4.81,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
11,50,0.0001,0.02,0.2,0.006312668537322595,4.78,1.0,0.0,0.0,1.0,1.0,50,50
12,50,0.0001,0.02,0.2,0.006312668537322595,4.77,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0001,0.02,0.2,0.006312668537322595,4.83,1.0,0.0,0.0,1.0,1.0,50,50
14,50,0.0001,0.02,0.2,0.006312668537322595,4.58,1.0,0.0,0.0,1.0,1.0,50,50
15,50,0.0001,0.02,0.2,0.006312668537322595,4.81,0.92,0.041666666666666664,0.0,1.0,1.0,48,50
16,50,0.0001,0.02,0.2,0.006312668537322595,4.1,0.9,0.0,0.0,1.0,1.0,45,50
17,50,0.0001,0.02,0.2,0.006312668537322595,4.84,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0001,0.02,0.2,0.006312668537322595,4.13,0.92,0.0,0.0,1.0,1.0,46,50
19,50,0.0001,0.02,0.2,0.006312668537322595,4.82,1.0,0.0,0.0,1.0,1.0,50,50
0,100,0.0001,0.02,0.2,0.006312668537322595,53.07,1.0,0.0,0.0,1.0,1.0,100,100
1,100,0.0001,0.02,0.2,0.006312668537322595,40.99,0.8,0.012345679012345678,0.0,1.0,1.0,81,100
2,100,0.0001,0.02,0.2,0.006312668537322595,52.89,0.96,0.02040816326530612,0.0,1.0,1.0,98,100
3,100,0.0001,0.02,0.2,0.006312668537322595,53.07,0.94,0.020833333333333332,0.0,1.0,1.0,96,100
4,100,0.0001,0.02,0.2,0.006312668537322595,53.49,0.15,0.0625,0.0,1.0,1.0,16,100
5,100,0.0001,0.02,0.2,0.006312668537322595,54.22,0.94,0.020833333333333332,0.0,1.0,1.0,96,100
6,100,0.0001,0.02,0.2,0.006312668537322595,53.94,1.0,0.0,0.0,1.0,1.0,100,100
7,100,0.0001,0.02,0.2,0.006312668537322595,54.22,1.0,0.0,0.0,1.0,1.0,100,100
8,100,0.0001,0.02,0.2,0.006312668537322595,54.08,1.0,0.0,0.0,1.0,1.0,100,100
9,100,0.0001,0.02,0.2,0.006312668537322595,54.2,0.14,0.06666666666666667,0.0,1.0,1.0,15,100
10,100,0.0001,0.02,0.2,0.006312668537322595,54.28,1.0,0.0,0.0,1.0,1.0,100,100
11,100,0.0001,0.02,0.2,0.006312668537322595,54.19,0.71,0.12345679012345678,0.0,1.0,1.0,81,100
12,100,0.0001,0.02,0.2,0.006312668537322595,53.88,1.0,0.0,0.0,1.0,1.0,100,100
13,100,0.0001,0.02,0.2,0.006312668537322595,52.09,0.94,0.020833333333333332,0.0,1.0,1.0,96,100
14,100,0.0001,0.02,0.2,0.006312668537322595,52.52,1.0,0.0,0.0,1.0,1.0,100,100
15,100,0.0001,0.02,0.2,0.006312668537322595,52.91,0.94,0.020833333333333332,0.0,1.0,1.0,96,100
16,100,0.0001,0.02,0.2,0.006312668537322595,54.38,0.88,0.043478260869565216,0.0,1.0,1.0,92,100
17,100,0.0001,0.02,0.2,0.006312668537322595,49.23,0.96,0.02040816326530612,0.0,1.0,1.0,98,100
18,100,0.0001,0.02,0.2,0.006312668537322595,52.84,0.98,0.0,0.0,1.0,1.0,98,100
19,100,0.0001,0.02,0.2,0.006312668537322595,54.13,0.92,0.031578947368421054,0.0,1.0,1.0,95,100
0,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
1,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
2,10,0.0001,0.03,0.2,0.009457071732672446,0.02,0.7,0.0,0.0,1.0,1.0,7,10
3,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
5,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
6,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
7,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
9,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
11,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
13,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
16,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
19,10,0.0001,0.03,0.2,0.009457071732672446,0.03,1.0,0.0,0.0,1.0,1.0,10,10
0,20,0.0001,0.03,0.2,0.009457071732672446,0.28,1.0,0.0,0.0,1.0,1.0,20,20
1,20,0.0001,0.03,0.2,0.009457071732672446,0.25,1.0,0.0,0.0,1.0,1.0,20,20
2,20,0.0001,0.03,0.2,0.009457071732672446,0.25,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.0001,0.03,0.2,0.009457071732672446,0.25,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.0001,0.03,0.2,0.009457071732672446,0.18,0.8,0.0,0.0,1.0,1.0,16,20
5,20,0.0001,0.03,0.2,0.009457071732672446,0.25,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0001,0.03,0.2,0.009457071732672446,0.24,1.0,0.0,0.0,1.0,1.0,20,20
7,20,0.0001,0.03,0.2,0.009457071732672446,0.24,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0001,0.03,0.2,0.009457071732672446,0.24,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.0001,0.03,0.2,0.009457071732672446,0.23,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.0001,0.03,0.2,0.009457071732672446,0.2,0.9,0.0,0.0,1.0,1.0,18,20
11,20,0.0001,0.03,0.2,0.009457071732672446,0.24,0.9,0.05263157894736842,0.0,1.0,1.0,19,20
12,20,0.0001,0.03,0.2,0.009457071732672446,0.24,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0001,0.03,0.2,0.009457071732672446,0.24,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.0001,0.03,0.2,0.009457071732672446,0.24,0.0,0.0,0.0,0.0,0.0,0,20
15,20,0.0001,0.03,0.2,0.009457071732672446,0.21,0.85,0.0,0.0,1.0,1.0,17,20
16,20,0.0001,0.03,0.2,0.009457071732672446,0.24,1.0,0.0,0.0,1.0,1.0,20,20
