hit_ineff,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.05,0.001,50,sol_9c6762f868cf9804,ev_55161d1895c2,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0003,200,sol_a896ebb4060c673b,ev_5517fb525320,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,100,sol_8578b0ba39af0980,ev_554e6ea06b37,hm_8de6b26636d5,0.5999572277069092,False
0.0,0.0007,50,sol_5ca6b7ef339d2b54,ev_55515397bc41,hm_b46918a75620,0.4545454680919647,False
0.1,0.0001,10,sol_918b37e1fc674e87,ev_555f998d9757,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,100,sol_11f5aa4f0da12ef6,ev_556049659233,hm_b46918a75620,0.4545454680919647,False
0.0,0.001,400,sol_af23b5a24ad4dd33,ev_557555440de6,hm_8de6b26636d5,1.0556719303131104,False
0.0,0.0001,50,sol_2b60665fbbcd365f,ev_5593e6553d45,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0005,100,sol_7fcf0d0148d1ca09,ev_55944992655e,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0007,400,sol_04deb9b760f1e006,ev_559d0dc67f70,hm_b46918a75620,0.7676764726638794,False
0.05,0.0003,400,sol_1221ed7d3cbf31a0,ev_55af262ad4d2,hm_a0f8ed47a107,0.5996031165122986,False
0.0,0.0007,700,sol_765af6db612efd48,ev_55b0cc5edfaf,hm_b46918a75620,1.1949105262756348,False
0.05,0.0001,1000,sol_f1176577b89d3e54,ev_55e72f28f5a5,hm_a00ad2a2c52a,0.5669292211532593,False
0.1,0.001,200,sol_f17a883cd410ccc7,ev_55f9946626e9,hm_8de6b26636d5,0.599801242351532,False
0.01,0.0001,20,sol_0e91dd97f4f44875,ev_55febd9e5fc2,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,1000,sol_c681aed434f168e0,ev_5601942190b6,hm_a00ad2a2c52a,0.5992518663406372,False
0.01,0.0005,100,sol_d93faa97fd5c02fd,ev_5616eb25502f,hm_7a9cff01f511,0.4545446038246155,False
0.01,0.0003,100,sol_bd316959d7ce0d54,ev_5617f5f2117e,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,10,sol_dcbb96967bdfba21,ev_564f41060024,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,700,sol_980dc544a54cb9bb,ev_5650649d5691,hm_a0f8ed47a107,1.500016450881958,False
0.05,0.0003,400,sol_35917f083e7f7359,ev_566034fe8d5e,hm_a0f8ed47a107,0.6721307039260864,False
0.0,0.001,700,sol_c0e804c86ac12447,ev_56641370e20e,hm_8de6b26636d5,2.1353437900543213,False
0.0,0.0003,200,sol_db1a84134e20c6ef,ev_5667179e6389,hm_a0f8ed47a107,0.5669743418693542,False
0.05,0.0001,100,sol_2f51f4c6b7d4f78f,ev_566f8ba93baf,hm_a00ad2a2c52a,0.5669508576393127,False
0.05,0.001,1000,sol_73e4bfbb6c9cd6cc,ev_56772ad8268b,hm_8de6b26636d5,1.187241792678833,False
0.1,0.0001,50,sol_71d65d8db86101ba,ev_56842bdd7288,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,200,sol_d87aeabdfd9a2627,ev_568b9132e759,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,400,sol_a534308e71345151,ev_56982374226e,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0007,20,sol_2e44df17d48205a6,ev_569850635dcd,hm_b46918a75620,0.4545454680919647,False
0.01,0.0001,10,sol_c87a901a07b0d61d,ev_569b9690b028,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,50,sol_1ca8903c5f12dbda,ev_569e65bc2c60,hm_8de6b26636d5,0.5669745802879333,False
0.1,0.0003,10,sol_819895b5b5befb5e,ev_56b6a9a5ded9,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,700,sol_3cfbce61acdaec40,ev_56cb26fabc10,hm_a0f8ed47a107,0.8343838453292847,False
0.1,0.001,400,sol_eab94140bf3659f9,ev_56cd39f38b2f,hm_8de6b26636d5,0.9592238068580627,False
0.0,0.0007,100,sol_59f0c757c82fe671,ev_56d06ebc251a,hm_b46918a75620,0.4545454680919647,False
0.02,0.001,700,sol_64ef284eb9e09f05,ev_56d94f4fdc9f,hm_8de6b26636d5,1.552885890007019,False
0.0,0.0001,20,sol_e005c81947638b3d,ev_56db162ccf8a,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,200,sol_abfa8142eba11dbd,ev_56e5a1aafac0,hm_a0f8ed47a107,0.9253440499305725,False
0.05,0.0005,700,sol_8bf199f3c6be8406,ev_56ed3aad31f9,hm_7a9cff01f511,0.9115555286407471,False
0.0,0.001,200,sol_4b9a3bf8d88cba91,ev_56ef70eae65a,hm_8de6b26636d5,0.6289569139480591,False
0.0,0.001,1000,sol_351d0e2ff501bebe,ev_56f20db14f7a,hm_8de6b26636d5,3.07747745513916,False
0.05,0.0001,20,sol_80dbe022a246089e,ev_56f4dcc19fbe,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,20,sol_a2b0aac3750dd58e,ev_56f6b9f8c0fb,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,1000,sol_585021f08cbc0a68,ev_5724dc1e8582,hm_a00ad2a2c52a,0.7292813062667847,False
0.0,0.0003,10,sol_dc22400009463c24,ev_57389597d06e,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0007,400,sol_26b3ae4d9b19c5ce,ev_57403be12ada,hm_b46918a75620,1.192307472229004,False
0.05,0.0001,1000,sol_eaba87d1edebb3b9,ev_5766d0990355,hm_a00ad2a2c52a,0.6406534314155579,False
0.0,0.0003,100,sol_85243b68956dc453,ev_576fd80d445f,hm_a0f8ed47a107,0.9595158696174622,False
0.05,0.0001,1000,sol_4449f1bbcff4d0e4,ev_578f1aba734c,hm_a00ad2a2c52a,0.5668365955352783,False
0.01,0.0007,700,sol_d3fa352fdce000ba,ev_579895ba4495,hm_b46918a75620,2.069221258163452,False
0.02,0.0007,100,sol_a82135752a6623f6,ev_57a948dd4ed0,hm_b46918a75620,0.5669713616371155,False
0.1,0.0001,10,sol_3939215894affd13,ev_57b1edd499bf,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,10,sol_3406071adf9024f9,ev_57baf8401818,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0003,50,sol_c0e35d1074dd5b8c,ev_57cf6fe61114,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,400,sol_2625ad91f323cd82,ev_57d1442305d0,hm_8de6b26636d5,0.697996973991394,False
0.0,0.0007,1000,sol_1ba90b95b8ec3f1f,ev_57db1306c606,hm_b46918a75620,1.2574373483657837,False
0.05,0.0005,10,sol_419a692d0c8583d0,ev_57db4ed4c596,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0001,700,sol_d35b024b490a6ce8,ev_57dcce3e4689,hm_a00ad2a2c52a,0.45454141497612,False
0.02,0.0007,700,sol_6e88f0bef10406a9,ev_58108017bdb2,hm_b46918a75620,0.7932949066162109,False
0.0,0.0007,1000,sol_808e8d8e49550244,ev_581fa00c0bf4,hm_b46918a75620,1.660813570022583,False
0.0,0.0007,400,sol_f25cf83a251e50ba,ev_58433718dcae,hm_b46918a75620,0.698051393032074,False
0.1,0.0005,50,sol_fc61b4b4c3df3659,ev_584c3ebc018b,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0001,10,sol_061a67e217663c3d,ev_58713c95331e,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,10,sol_4e707833d2d276bd,ev_588006fc3b3b,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,1000,sol_e0145ca8b9d55956,ev_588c8a9fec91,hm_a00ad2a2c52a,0.5641236901283264,False
0.01,0.0007,20,sol_b520e63e05ef40dd,ev_589d342ade08,hm_b46918a75620,0.4545454680919647,False
0.05,0.0001,50,sol_12447b5b23b1edd6,ev_58bb5393c4ec,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,200,sol_24f542fe801fdfcc,ev_58bc3654059a,hm_a00ad2a2c52a,0.5669647455215454,False
0.02,0.0007,20,sol_c0e4bc8a408c690a,ev_58c87c74aff9,hm_b46918a75620,0.4545454680919647,False
0.01,0.0007,20,sol_dd78e56e789c8cda,ev_58cd9d02d460,hm_b46918a75620,0.4545454680919647,False
0.02,0.0007,100,sol_83cee00b2e5cf3e9,ev_58d92525e339,hm_b46918a75620,0.4545454680919647,False
0.1,0.0003,20,sol_930c5a8b93af99a8,ev_58ee51df4a77,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0007,100,sol_d7a1664fba4e599a,ev_5903473c08d7,hm_b46918a75620,0.5670003294944763,False
0.1,0.001,400,sol_e0435559e8dcfdb2,ev_590350c8f710,hm_8de6b26636d5,0.6979696154594421,False
0.01,0.0001,200,sol_1e44138c297f2b95,ev_590b10290ab6,hm_a00ad2a2c52a,0.4545433223247528,False
0.02,0.0003,700,sol_054be305fd20f7a0,ev_591b12ae8935,hm_a0f8ed47a107,1.0138992071151733,False
0.0,0.0001,400,sol_5ebe76a816c8a45f,ev_591b8b9b4b66,hm_a00ad2a2c52a,0.566973865032196,False
0.0,0.0007,200,sol_2de3581bfb5fb09e,ev_591c069887ec,hm_b46918a75620,0.6290794610977173,False
0.1,0.001,20,sol_85f0ebf5a0c981b6,ev_592d08edb9c5,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.001,10,sol_90f5c2e0b4e5a087,ev_5983c6ea50f6,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0001,10,sol_75777a097a929900,ev_5986a29e8da3,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,700,sol_9607d64d49aa8a0d,ev_598e0db328de,hm_8de6b26636d5,1.6283003091812134,False
0.1,0.0003,1000,sol_a1455c6de8b688ea,ev_599ad6a289d2,hm_a0f8ed47a107,1.0715911388397217,False
0.01,0.0001,10,sol_fbca7bc4f4b7aa35,ev_599c6d991164,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,1000,sol_2e2b7de809b18114,ev_59aeed55593e,hm_a00ad2a2c52a,0.5669129490852356,False
0.02,0.0005,50,sol_3ee3b329aa89188c,ev_59bc857fc41f,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,50,sol_61c00396e7d39d62,ev_59c669d4f269,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0007,20,sol_4f7651039d953b78,ev_59cb8d310316,hm_b46918a75620,0.4545454680919647,False
0.05,0.0001,100,sol_1f11b5ca3c6479c5,ev_59de5530ffeb,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,10,sol_ee4349c2a711f9ac,ev_59ea77c1bdd0,hm_b46918a75620,0.4545454680919647,False
0.01,0.001,100,sol_dca9078f8944846b,ev_59f757700347,hm_8de6b26636d5,0.5669780373573303,False
0.02,0.001,400,sol_ba8240c387d7b09e,ev_59f980d8a8fe,hm_8de6b26636d5,1.070797085762024,False
0.02,0.0003,700,sol_9ae83551519261a5,ev_5a52080a72f8,hm_a0f8ed47a107,0.5991734266281128,False
0.0,0.001,20,sol_f2124b5ce078ed18,ev_5a6bee23b0ca,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0005,400,sol_918ffd6e09de854f,ev_5a70a693e01e,hm_7a9cff01f511,0.5997801423072815,False
0.1,0.001,100,sol_fc6c61df21d732a8,ev_5a76afb54481,hm_8de6b26636d5,0.5669583082199097,False
0.02,0.001,400,sol_fa1d5f136a8258bf,ev_5a81ca157965,hm_8de6b26636d5,0.8852995038032532,False
0.01,0.0001,700,sol_909e6475d078eebf,ev_5a84977214c7,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,1000,sol_0c990be2ce39cd7b,ev_5a87012eb1bd,hm_a00ad2a2c52a,0.5669653415679932,False
0.05,0.0005,1000,sol_967de4c42c3ce918,ev_5a878186f2cf,hm_7a9cff01f511,1.2796156406402588,False
0.05,0.001,700,sol_d99ab9129b406b26,ev_5a8aa210d69c,hm_8de6b26636d5,1.4689621925354004,False
0.0,0.0003,200,sol_a852184ab4c0b3c5,ev_5a9e0ca5e975,hm_a0f8ed47a107,0.5669738054275513,False
0.02,0.001,50,sol_cda0c12e94c6441a,ev_5aa544144f5b,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0005,700,sol_aa42e750071921ef,ev_5ab14cfe431d,hm_7a9cff01f511,3.2172834873199463,False
0.02,0.0005,400,sol_5f0a40b15aef6305,ev_5ab853b3fe22,hm_7a9cff01f511,0.6980947256088257,False
0.1,0.001,1000,sol_86b187b278143d78,ev_5ab85ecb33fd,hm_8de6b26636d5,1.2208833694458008,False
0.02,0.0005,400,sol_acca024bccdcb77d,ev_5ab94dc9feee,hm_7a9cff01f511,0.5999430418014526,False
0.0,0.001,10,sol_d5012b12924e8688,ev_5ad504372497,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.001,100,sol_7c3ab95a73b0fc32,ev_5ad6564361c7,hm_8de6b26636d5,0.5669657588005066,False
0.0,0.0003,10,sol_687f13cb14973790,ev_5ade6ada17cc,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,200,sol_095c09f628b69f45,ev_5aede4729367,hm_8de6b26636d5,0.6872991919517517,False
0.01,0.0007,20,sol_241cb2d807ece905,ev_5af0466c1b68,hm_b46918a75620,0.4545454680919647,False
0.05,0.0001,400,sol_b89949c050abb69d,ev_5b10abafe156,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.001,20,sol_f474ce436b138c64,ev_5b258ed565d0,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0001,20,sol_bd25fc236a6c3fd3,ev_5b2a1a65d7ec,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.001,400,sol_0bf9c52503a50a9e,ev_5b46a14b13c9,hm_8de6b26636d5,1.499964714050293,False
0.01,0.001,10,sol_1bbd98f04e386882,ev_5b472665173c,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0007,10,sol_702758a58cd79964,ev_5b758998c97c,hm_b46918a75620,0.4545454680919647,False
0.1,0.001,20,sol_54d54dfaceb15dd3,ev_5b7a5d6b4bbf,hm_8de6b26636d5,0.5670102834701538,False
0.1,0.001,400,sol_89878f91f1df9a0e,ev_5b7f796d868a,hm_8de6b26636d5,0.973698616027832,False
0.02,0.0003,400,sol_7ba22e955a10ad24,ev_5b810356081d,hm_a0f8ed47a107,0.7433232665061951,False
0.0,0.0007,200,sol_e12aeb1afae14630,ev_5b8c7daddc5c,hm_b46918a75620,0.6722979545593262,False
0.01,0.0007,700,sol_ae0c7fcc0e10c3a5,ev_5b8f9ccfde47,hm_b46918a75620,1.092864990234375,False
0.0,0.0007,700,sol_7c3c99ea67a30508,ev_5ba42fdb0774,hm_b46918a75620,0.9092796444892883,False
0.02,0.001,1000,sol_937f7a3c452b84f4,ev_5bad3323fd57,hm_8de6b26636d5,2.575737953186035,False
0.01,0.0005,20,sol_69d6ff57299d0785,ev_5bb598190516,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.001,400,sol_ee0732762c12aad6,ev_5bc9c0b7a0ce,hm_8de6b26636d5,3.600409984588623,False
0.01,0.0005,200,sol_794818bf0c2db799,ev_5bd4c24d1a3a,hm_7a9cff01f511,0.566988468170166,False
0.02,0.0007,200,sol_e71cf3d45f48112d,ev_5bec91b30245,hm_b46918a75620,0.5669956803321838,False
0.1,0.0001,200,sol_d5817870c5faac9d,ev_5bee22a9b1c0,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,50,sol_e74795fcf0433997,ev_5bef0d129f76,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,100,sol_707ad02b678a9b20,ev_5bfe179fb476,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.001,50,sol_a72ba7194e4a27b4,ev_5c1caad9d9c9,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0007,100,sol_174530c3546bc362,ev_5c1d72543bbc,hm_b46918a75620,0.5957697033882141,False
0.05,0.0001,20,sol_0e4af7a8a2847826,ev_5c87f633e6dc,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,20,sol_8acf949536b6820c,ev_5c9aa491888d,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,10,sol_b08ba432620c141c,ev_5ca5901d790f,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.001,100,sol_5420cfeebb9f8d60,ev_5cb1ad863321,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0005,400,sol_42def52dd97893be,ev_5cbfe2de6690,hm_7a9cff01f511,1.5029479265213013,False
0.05,0.0003,100,sol_d3da7debd79e168f,ev_5cc90835abbc,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,400,sol_68f4505bbc757b55,ev_5ccec1421535,hm_8de6b26636d5,0.8717214465141296,False
0.05,0.0005,700,sol_324492a45384c8ba,ev_5ccf53b1e1d5,hm_7a9cff01f511,1.532731533050537,False
0.0,0.001,50,sol_e2595e0ec168668c,ev_5cef75c17392,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0007,20,sol_1430dda360fc095e,ev_5cfb18aedbf4,hm_b46918a75620,0.4545454680919647,False
0.0,0.0007,400,sol_58578db7688335ec,ev_5d049672e27f,hm_b46918a75620,0.7961816787719727,False
0.05,0.0007,50,sol_44eaf405a578af74,ev_5d0a790e7b71,hm_b46918a75620,0.4545454680919647,False
0.01,0.0003,10,sol_d5d2f06675726f7d,ev_5d19b260f2d0,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0005,10,sol_43e3a472e986dbbe,ev_5d28b4f6df32,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0003,700,sol_daf54f194bd912a9,ev_5d3216f17600,hm_a0f8ed47a107,0.7780882716178894,False
0.1,0.0005,1000,sol_462ed1f8b953de36,ev_5d436afaa26c,hm_7a9cff01f511,0.6981167197227478,False
0.1,0.0003,400,sol_589f47c11433067f,ev_5d4d28de8aef,hm_a0f8ed47a107,0.5669213533401489,False
0.05,0.0003,100,sol_9b6d87eb958f6a7c,ev_5d51a5791837,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,200,sol_2de6243552d0fe78,ev_5d56d62f2b87,hm_7a9cff01f511,0.5669738054275513,False
0.05,0.0005,20,sol_82a8f6c2ad36b6d5,ev_5d606e419193,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0001,100,sol_7386cfce27f9d1cc,ev_5d7b2311edcf,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,100,sol_332907f113751c02,ev_5d8c11aed585,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0005,700,sol_353a4166a657d3ee,ev_5d8ca3b18c62,hm_7a9cff01f511,1.192023515701294,False
0.1,0.0007,100,sol_b66c32ead3a8c724,ev_5d9130c2f138,hm_b46918a75620,0.4545454680919647,False
0.05,0.001,1000,sol_04a5c2500baaa824,ev_5da69e1312b6,hm_8de6b26636d5,1.4995218515396118,False
0.01,0.0001,10,sol_ec3fba4696c3e69f,ev_5db27fad746f,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,100,sol_31885cef6a6c22ea,ev_5dc4ea8371d8,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0007,10,sol_df626d383bab114e,ev_5dc6ec874ea4,hm_b46918a75620,0.4545454680919647,False
0.01,0.0005,700,sol_02409272986b6b20,ev_5dcc197792f1,hm_7a9cff01f511,1.3916999101638794,False
0.0,0.001,400,sol_078f2189220e50c9,ev_5dcf74e9fce0,hm_8de6b26636d5,0.6722956299781799,False
0.1,0.0003,200,sol_3bb70e8a4618472a,ev_5def209052fb,hm_a0f8ed47a107,0.5668712854385376,False
0.01,0.0005,700,sol_cb4f667203b4e3c6,ev_5df44b90f5dc,hm_7a9cff01f511,0.74498450756073,False
0.05,0.0003,10,sol_6550008a380fefec,ev_5dfbfaf8a03e,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,20,sol_cdc6be5db77676ba,ev_5e0631c64ea8,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,10,sol_2f73e673559c00ee,ev_5e33788aaf9a,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0005,200,sol_1ec1cc07cdf95494,ev_5e38f1ec4556,hm_7a9cff01f511,0.45454326272010803,False
0.02,0.001,100,sol_b0a13642d9744890,ev_5e39c5fa90ce,hm_8de6b26636d5,0.5669634938240051,False
0.02,0.001,1000,sol_9ac3a9f5ac28913a,ev_5e4efebfc014,hm_8de6b26636d5,2.1082382202148438,False
0.1,0.0003,700,sol_03dfd7438a281580,ev_5e5eac606837,hm_a0f8ed47a107,0.599028468132019,False
0.1,0.001,20,sol_096382acee118ae3,ev_5e626d5001a3,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0005,50,sol_e72fa3839884ff20,ev_5e950febf781,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0001,1000,sol_67fc9568f0355d57,ev_5e96ec3e52cd,hm_a00ad2a2c52a,0.5993614196777344,False
0.1,0.0007,1000,sol_89abfdf161bfde1f,ev_5ea0b3a803c7,hm_b46918a75620,1.6667957305908203,False
0.02,0.0007,20,sol_902f5128cd09f92c,ev_5ea76d83600d,hm_b46918a75620,0.4545454680919647,False
0.02,0.0003,200,sol_a44e43d439e923cd,ev_5ec5ced9dabc,hm_a0f8ed47a107,0.6290982961654663,False
0.0,0.0007,700,sol_111d116283345cb7,ev_5ec79977cd48,hm_b46918a75620,1.6638879776000977,False
0.1,0.0007,50,sol_1350258c84bc9dc1,ev_5f147b48bfca,hm_b46918a75620,0.4545454680919647,False
0.05,0.0007,400,sol_b5b0f29182254747,ev_5f2429b88481,hm_b46918a75620,0.8635404706001282,False
0.02,0.0007,200,sol_f9f3ae3ac3a72b9a,ev_5f254ce07181,hm_b46918a75620,0.6425020098686218,False
0.05,0.0001,400,sol_a7aef62494e90711,ev_5f3d5dcc77ea,hm_a00ad2a2c52a,0.5997589230537415,False
0.05,0.0001,100,sol_dae9142a594b0639,ev_5f7071a5c5fb,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,50,sol_997084697d95d1ec,ev_5f854de5cfee,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0005,1000,sol_11fdd38a2eaeef11,ev_5fa3d110dc5c,hm_7a9cff01f511,1.1954554319381714,False
0.01,0.0003,50,sol_56e21e1cb54a8c45,ev_5fa885334150,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0003,1000,sol_7b9d3cc3d0e6807a,ev_5fa8ac93cb81,hm_a0f8ed47a107,1.3915616273880005,False
0.01,0.0001,200,sol_9d728c5181f3f288,ev_5faa520bc3cf,hm_a00ad2a2c52a,0.4545437693595886,False
0.1,0.0001,20,sol_16869e8d48241fea,ev_5fe32b4b8114,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,50,sol_dcb81f961a0a3b56,ev_5fe4e744ccb4,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,20,sol_74d9348f96d5fb99,ev_6025afef8a65,hm_b46918a75620,0.4545454680919647,False
0.02,0.001,50,sol_30a6efdb1d055e15,ev_60408b66138a,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0007,50,sol_b35613e9a8e6bc4b,ev_60523f3027ff,hm_b46918a75620,0.4545454680919647,False
0.02,0.001,400,sol_d5c03bd6d7c15570,ev_605552a79036,hm_8de6b26636d5,0.8098546862602234,False
0.02,0.001,100,sol_a36507fddc855a89,ev_6059a76ef0be,hm_8de6b26636d5,0.5669994354248047,False
0.02,0.0003,1000,sol_b6ed422d5d2115b3,ev_605e3c8ff4fc,hm_a0f8ed47a107,0.7869769930839539,False
0.05,0.0007,20,sol_8aad14c890f5bb48,ev_6073c6bc2155,hm_b46918a75620,0.4545454680919647,False
0.02,0.0001,20,sol_446c75551a5c1b3b,ev_60e5dd305362,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,200,sol_721dc1e3110fe567,ev_60f9ab5d11a4,hm_b46918a75620,0.7069758772850037,False
0.1,0.0007,400,sol_d32bdc67fbf0ed73,ev_61068bda9b94,hm_b46918a75620,0.8550635576248169,False
0.0,0.001,200,sol_f8a6729b6c3c5b2c,ev_61074efe7bef,hm_8de6b26636d5,0.5997835993766785,False
0.01,0.0001,1000,sol_da8d75789afa3295,ev_610c8c209e40,hm_a00ad2a2c52a,0.5669206976890564,False
0.1,0.0003,10,sol_19dd3d7dbfec5fe7,ev_613249d193a4,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,400,sol_3e55100a7fad13da,ev_613bd5e9f706,hm_a00ad2a2c52a,0.5669026970863342,False
0.0,0.001,700,sol_76e9e4614629dd4f,ev_6142aae6497d,hm_8de6b26636d5,2.065866231918335,False
0.1,0.0003,200,sol_8503354b27989c98,ev_614c539f18ce,hm_a0f8ed47a107,0.5669297575950623,False
0.05,0.0007,50,sol_94cd5d2e8b3a58fe,ev_616ff51fe660,hm_b46918a75620,0.5669791102409363,False
0.05,0.0007,700,sol_9ad0687d9d15861d,ev_6182788a8d28,hm_b46918a75620,1.3261975049972534,False
0.01,0.0003,1000,sol_fb2c0c6f8f391ef1,ev_618edfcde3b0,hm_a0f8ed47a107,1.1958380937576294,False
0.02,0.0007,700,sol_e19a51228c0d71be,ev_61a41cd7f0da,hm_b46918a75620,0.919849693775177,False
0.0,0.001,400,sol_3603ed0131b9a11e,ev_61a5928a92fe,hm_8de6b26636d5,0.8489644527435303,False
0.02,0.0003,200,sol_0c710524b29cdef2,ev_61b2384af8b9,hm_a0f8ed47a107,0.6290953159332275,False
0.1,0.0005,1000,sol_687cafe17a751dde,ev_61ceac9830e4,hm_7a9cff01f511,1.1922650337219238,False
0.0,0.001,100,sol_35326824835ade19,ev_61cf9704bfce,hm_8de6b26636d5,0.5670003890991211,False
0.1,0.0003,20,sol_0e9365c5c294e5ec,ev_61e7ecec64d4,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,100,sol_11466c087e6d9649,ev_61ea7f3af521,hm_8de6b26636d5,0.5669739842414856,False
0.01,0.0001,1000,sol_d640e5db238b7c2e,ev_61efb5aa7606,hm_a00ad2a2c52a,1.1207170486450195,False
0.05,0.0003,1000,sol_7e17cc715c10a699,ev_621a32dffeab,hm_a0f8ed47a107,1.4999536275863647,False
0.05,0.0005,100,sol_5f3d3b2b65a4bf97,ev_62292145359f,hm_7a9cff01f511,0.6291395425796509,False
0.05,0.001,100,sol_a198df2d283bf7fc,ev_6233699016f4,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0005,20,sol_13c76db53c3622e0,ev_6249bd9a9347,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0007,400,sol_f8aa77f21e5e0236,ev_62532bf94dfe,hm_b46918a75620,0.7663229703903198,False
0.02,0.0001,10,sol_1935d868a46d6b4d,ev_626ebe544f8d,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.001,100,sol_ad66207bed0006a7,ev_628d23867c12,hm_8de6b26636d5,0.5670003294944763,False
0.05,0.0007,400,sol_9513d83847c5ae23,ev_62aa4271f7f8,hm_b46918a75620,1.0666944980621338,False
0.02,0.001,20,sol_43bbc9cba3b41b73,ev_62b149a99427,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0001,20,sol_e68c0dff082b5c3e,ev_62c8bb50ec7c,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,20,sol_a2ab5b19cba27728,ev_62cb06e31e3b,hm_a00ad2a2c52a,0.4545454680919647,False
